1 6.144776781 2.835274552 6.123939246 2.419641012 1.91425830501 2.412443789 6.176214248 2.85463961901 6.18403453499 
2 5.755427759 2.477300168 5.576208191 2.034347698 1.59652555799 2.06570241 5.630832362 2.483635012 5.641577174 
4 5.358047657 2.266757706 5.378108573 1.993067514 1.419089398 1.908972457 5.427283946 2.281553776 5.39560363299 
10 5.341200528 2.224685911 5.365944967 1.836025557 1.353204218 1.839416516 5.39736156299 2.205348483 5.375687558 
30 5.118518822 2.10449002 5.130598843 1.765261255 1.295380325 1.774611725 5.14356011699 2.090925036 5.168646338 
50 4.902294446 1.989852377 4.86465500201 1.687552843 1.223534223 1.69213864 4.89365254299 1.97736969401 4.895194389 
100 4.700252592 1.923171607 4.71557175701 1.633437772 1.183981926 1.656832408 4.728756692 1.945559648 4.761501721 
