1 428.929414896 2557.0863859 550.957697939 504.862424683 
8 3505.71790119 20600.506386 4503.07719029 3875.2825119 
16 7064.13692074 41160.5235219 9073.84870474 7887.61196743 
32 8360.75789232 48092.4864572 10739.3518873 9301.71042206 
