1 499.466991463 2994.88610646 599.360389755 158.341362673 
8 3912.23117762 23458.3806325 4694.67741314 826.584331862 
16 7825.877646 46925.247581 9391.05317521 1886.10671325 
32 9184.41625392 55071.2681819 11021.2995047 2026.72997049 
