1 1316.97976194 4127.67133607 1692.22261068 1418.37900252 
8 10756.4676077 34335.6302161 13821.2736617 9318.66340525 
16 21764.6310593 70207.0164858 27965.9580625 19541.1786258 
32 24185.1314472 79238.2521748 31076.1239161 21287.3593919 
