1 374.141700315 819.301834684 548.263763453 1741.54341591 2355.75192273 2830.20415895 1302.04008158 2856.07558728 2340.8936748 
8 3017.74589904 6594.33235552 4429.92969781 13950.9779095 18915.3246354 21811.9585587 10460.2461164 22881.3871453 18327.2862838 
16 6061.1953812 13295.663825 8921.70546585 28100.077675 38224.7816215 45661.2376698 21062.3959819 45831.5820808 36415.9011954 
32 7149.98290623 17109.6286282 10469.6207968 31026.9538397 41373.3030493 50089.641135 24830.0230646 59392.4526371 44512.9452181 
