1 1622.65647302 2549.7420663 2340.8936748 1949.16445287 
8 12704.0753886 19817.7981382 18327.2862838 13573.8374821 
16 25242.7089841 39185.8849935 36415.9011954 26786.4617446 
32 30855.4034167 47581.9177472 44512.9452181 31030.4451683 
