1 1596.26151854 2497.5270978 2303.77627713 2077.33604152 
8 13132.3454028 20346.2946834 18953.0258361 15541.3076129 
16 25162.2005128 38763.1390335 36314.9020058 29561.4774405 
32 31403.6413051 47918.3838228 45322.7513247 36154.2490682 
