1 30534.8684808 22297.2886765 30532.6341738 18691.9876343 18851.1484602 18705.5410826 23095.054354 22350.8987021 23600.4085894 
2 34222.8141093 25207.9174184 34205.2902185 23707.4441369 23568.5181998 23674.1933426 33343.5291806 24863.6340056 33513.3549287 
4 36147.6674662 27206.051211 36080.4425739 25768.4559185 26798.2214033 25615.1999664 35140.3675329 27463.3109504 35573.3634565 
10 36680.1550743 28379.0370168 35573.9863525 26628.1737429 28909.9665734 26608.2128312 36051.8183592 28511.3554051 36258.9201488 
30 37348.7352689 28852.8068812 37354.2793993 27010.0826876 29940.268241 26020.3293001 37097.4022924 29028.0135558 36080.9161376 
50 37480.5194317 28941.8315368 37510.3430491 27157.7375441 30169.7090456 26906.7092865 37229.8447217 29084.5846123 37132.4207122 
100 37561.8850222 28899.840849 37532.4995021 26906.4254955 30065.1508225 27095.9854264 37205.1899039 29104.0592996 37164.1023213 
