1 755.556000977 4529.2589948 871.795385742 200.220585741 
8 6047.56401407 36297.2384964 6977.95847778 1390.1944601 
16 12175.7827229 73131.6835067 14048.9800649 2748.93992754 
32 14989.0438468 90118.0642462 17295.0505925 3085.86092489 
