1 1886.10671325 1831.83889269 2108.61978378 5397.72221071 3771.61262719 4579.7828175 7606.29931787 6480.75322511 5905.88699781 
2 2008.56560296 2748.93992754 2338.25656185 6085.82116861 5792.19973348 7484.06354217 8107.1799881 8328.59216929 11204.0528111 
4 2805.392521 3242.34266991 3402.3350377 6968.90958288 7176.43596223 10251.3862618 9687.59394196 11898.4615868 13540.9023365 
10 3754.36932419 4834.45899926 4293.33173127 11219.0317492 9424.84693556 16709.8394846 13263.9074178 17478.4185795 21674.3641178 
30 4613.63012219 6841.16411358 5925.966639 15015.8856844 14548.2381065 20776.8649466 16551.0829663 20689.5778141 26786.4617446 
50 4843.8213771 7677.31133265 6741.07016272 16302.1230742 16536.2612755 21602.7826046 16765.2707706 26131.2097108 29561.4774405 
100 5325.08057218 8988.73579909 7887.61196743 19541.1786258 20507.0721471 27602.450035 19568.1810252 32899.5315729 35333.4558489 
