1 1076.93186492 2153.31996103 1507.59585713 753.473904124 
8 8476.65404087 16949.0280151 11866.4596439 5100.70032898 
16 16899.1700666 33789.8073356 23657.1315337 9687.59394196 
32 20020.3078214 40030.5069076 28026.4092029 11616.2942816 
