1 308.167289099 1837.1563063 369.800746919 340.164119713 
8 2520.30389625 15024.9308106 3024.3646755 2663.67383099 
16 5057.61814888 30151.2697997 6069.14177866 5325.08057218 
32 6025.52455903 35921.497297 7230.62947084 6510.69314949 
