1 428.793805206 2561.18264541 550.265138126 450.156149617 
8 3474.99502686 20553.3730017 4459.4128815 3279.74762491 
16 6985.88759898 41084.4802167 8964.89258452 6741.07016272 
32 8277.74458115 48219.2064026 10622.7147175 7656.57519481 
