1 671.125894807 4000.95407131 804.550525981 676.337041782 
8 5552.84356823 33110.2699517 6656.78861162 4185.13294665 
16 11114.0755171 66278.3354971 13323.633274 8988.73579909 
32 14668.1258279 87488.20058 17584.2542231 9422.36664341 
