1 465.106170943 2788.12729375 574.542917047 182.251550156 
8 3732.54030744 22354.10403 4610.78508566 1202.40215369 
16 7229.68807667 43274.3271926 8930.79115354 2338.25656185 
32 8708.01465324 52083.5105379 10756.9592775 2893.97921348 
