1 357.639072815 2143.12846091 429.166887378 185.957584288 
8 2909.48105059 17434.8725292 3491.37726071 1365.97205347 
16 5818.23637228 34865.3961761 6981.88364674 2805.392521 
32 6766.49581763 40547.7781084 8119.79498116 3023.73751494 
