1 969.638754101 1938.51419535 1357.34159317 931.179893936 
8 7674.53599542 15343.0304914 10743.1420937 6689.00418877 
16 15567.9348336 31123.6143766 21792.657709 13263.9074178 
32 18215.1919791 36416.0447106 25498.4009213 15924.2570616 
