1 1442.33297785 3433.30882303 1963.32065964 1580.74052468 
6 8653.93659419 20695.9406657 11779.8405525 7632.91663059 
12 17519.3844865 42024.290263 23847.5927784 15590.8574422 
24 18601.6722363 44816.6033588 25320.8156274 16625.1951813 
