1 262.614571999 1568.59515242 315.137486399 274.858338173 
6 1591.9144411 9508.49473571 1910.29732932 1521.90697371 
12 3163.99904051 18898.5459544 3796.79884862 2957.63817673 
24 3282.64877464 19607.2400546 3939.17852957 3210.75477327 
