1 2346.98849302 3203.93884719 2347.30040924 6982.35941798 5715.38881845 7019.12055906 6786.722337 6959.58176692 6947.56947182 
2 1979.59568694 3067.45258834 2254.41896061 5637.4489775 6228.86463862 7648.85501231 5814.31412643 7742.93067973 7363.38422409 
4 1799.51741775 2907.00244572 2173.73483964 6124.41987193 6656.24995233 8129.99033404 5261.72431043 8257.60467393 7738.21698357 
10 1656.96533277 2978.59446811 2204.08572333 5843.74990415 6889.57340311 8399.61303899 4865.43562084 8546.42993808 7931.11928793 
30 1589.52849066 2893.53058396 2197.6327177 5575.93151071 7041.48679001 8583.44192295 4678.99894605 8712.22345576 8042.12880544 
50 1591.9144411 2980.37595962 2210.76206444 5707.89648638 7101.08250336 8653.93659419 4663.73803979 8810.09090509 8111.46121882 
100 1566.45333536 2998.93196945 2222.43586246 5724.19066889 7153.67231643 8726.38235519 4666.03998378 8877.21718887 8105.67692132 
