1 2347.74450464 3209.37491308 2358.35900024 3677.54144849 3864.34040746 3685.46066718 2329.55064333 3215.75009821 2327.58859304 
6 14072.9284416 19233.5098716 14074.7987424 21975.3625187 22905.5197116 22091.0597141 13571.7082973 18576.3371438 13893.3614143 
12 28043.5483485 37073.0215988 28301.5597718 44216.0904342 46632.4533772 44122.170391 27248.7633693 37705.0773955 27840.8674538 
24 30193.0324666 45124.4086087 29651.6292927 48571.4448539 52893.1165036 48098.8856228 29939.451868 44575.4765164 29555.2313813 
