1 373.633508821 2238.97405952 470.055059484 214.473232123 
6 2173.73483964 13003.2099824 2734.69866923 913.469205359 
12 4446.98276748 26570.1348316 5594.59122361 1563.7366134 
24 4538.04388359 27069.0658319 5709.15198258 2172.3018462 
