1 1076.6746596 3382.52973741 1384.177363 364.350262279 
6 5637.4489775 17749.0349779 7247.52755176 1437.09940224 
12 12611.9467417 39772.9922541 16213.9705134 3082.04357145 
24 13962.1019301 44122.430832 17949.7355671 4329.21373111 
