1 449517.94 156289.35 449517.94 108658.31 87819.73 108658.31 449517.94 156289.35 449517.94 
6 440856.58 153277.95 440856.58 106564.67 86127.61 106564.67 440856.58 153277.95 440856.58 
12 435287.7 151341.75 435287.7 105218.55 85039.65 105218.55 435287.7 151341.75 435287.7 
24 427228.83 148539.825 427228.83 103270.545 83465.235 103270.545 427228.83 148539.825 427228.83 
