1 256.606625214 1529.77456215 307.927950256 284.814444859 
6 1566.45333536 9338.49803463 1879.74400244 1653.75573433 
12 3199.25458133 19072.5328011 3839.1054976 3299.75463654 
24 3339.67888248 19909.6800245 4007.61465898 3589.23495815 
