1 264.373153056 1580.80787818 317.247783668 260.182864058 
6 1589.52849066 9504.517125 1907.43418879 1426.36425994 
12 3177.74584662 19001.1943766 3813.29501595 2776.75586985 
24 3260.21316157 19494.3041332 3912.25579388 3076.2363949 
