1 774.372249013 1547.34525806 1083.84130062 976.987633053 
6 4663.73803979 9319.04901019 6527.54784183 5581.04281204 
12 9323.1935708 18629.5407411 13049.101719 11078.8576424 
24 9750.90912152 19484.1989885 13647.7489192 12041.6717208 
