1 798.237296739 1595.84621019 1117.40653878 764.992351756 
6 4865.43562084 9727.04110438 6810.84384171 3948.97247428 
12 9747.35116286 19487.0290779 13644.7569784 7532.15055013 
24 10161.8824817 20315.7653909 14225.0355599 9522.85706887 
