1 1434.19339562 3433.60136225 1950.52442754 1394.30068756 
6 8583.44192295 20626.9822522 11673.609148 6827.66027763 
12 17103.5127561 41210.7216597 23261.0326678 13278.3942072 
24 18433.2591793 44559.9462558 25069.5076537 16051.54788 
