1 1163.94319342 2327.58859304 1629.46091203 406.090925932 
6 6947.56947182 13893.3614143 9726.24175469 1782.63516914 
12 13922.2147199 27840.8674538 19490.3882106 2967.28590225 
24 14779.5063523 29555.2313813 20690.5526286 4307.33557977 
