1 1170.44762544 3677.54144849 1504.7695753 357.091963222 
6 6982.35941798 21975.3625187 8976.7724652 1255.88041446 
12 14033.2295205 44216.0904342 18041.6247312 2372.50445697 
24 15391.2253889 48571.4448539 19787.5130748 3632.52474381 
