1 391.541061252 2347.74450464 469.849273502 112.646069794 
6 2346.98849302 14072.9284416 2816.38619163 441.840147496 
12 4676.91465573 28043.5483485 5612.29758687 753.24053832 
24 5035.39118121 30193.0324666 6042.46941745 1238.3755925 
