1 966.455907295 3864.34040746 1159.67292767 262.513229075 
6 5715.38881845 22905.5197116 6858.02801124 1045.73753804 
12 11617.7565418 46632.4533772 13940.4163605 1931.16444378 
24 13148.9900702 52893.1165036 15777.7790953 2392.47089049 
