1 153.275852538 135.991853962 155.874290192 80.853114263 64.740697533 68.517793035 160.673716835 112.135085732 132.894327882 
2 89.150968224 61.123588309 87.980043529 53.632211036 44.218316703 46.660152564 96.336269889 60.586904576 114.582487796 
4 63.286191241 46.780542953 61.915741313 34.16185494 32.237233659 32.449025873 52.401985366 45.677452116 62.440459755 
10 37.43115354 29.334877664 45.138761919 18.513377583 18.193949648 21.623177958 34.850607328 23.448620598 38.63813309 
30 25.657767171 18.096998703 26.655685342 13.077149281 11.870919148 13.019052039 26.179419682 15.661393308 26.50251809 
50 22.936264144 14.820609737 23.425089272 10.356870293 9.672474277 11.213299396 21.806436656 13.14668202 22.569685771 
100 20.550667917 11.815381234 21.31372505 8.45992307199 7.488456144 9.07035704301 20.167295191 11.295396332 20.305400216 
