1 14072.9284416 19233.5098716 14074.7987424 21975.3625187 22905.5197116 22091.0597141 13571.7082973 18576.3371438 13893.3614143 
2 11866.8921424 18404.9301314 13504.9256179 17749.0349779 22766.991321 21446.1111219 11626.5351285 18313.6642503 13165.5234015 
4 10783.4889614 17433.6897918 13003.2099824 19300.897874 22831.3911411 21138.57017 10520.7918496 18096.8404441 12941.8850956 
10 9922.2569674 17845.676312 13153.9192605 18442.055815 22560.8351449 20705.6130044 9727.04110438 17764.8125282 12678.6275203 
30 9504.517125 17306.8893277 13059.205169 17643.4248222 22569.5112777 20626.9822522 9351.57222015 17648.0397468 12558.5812343 
50 9508.49473571 17805.8535943 13098.3968033 18093.5006292 22686.3642458 20695.9406657 9319.04901019 17748.3540056 12588.9454647 
100 9338.49803463 17881.1833431 13097.7364044 18205.4836515 22842.0273992 20807.7197941 9320.05935348 17805.0391396 12495.2060814 
